%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=212616, 2014/06/24 16:47:19.17)
1 8 4.858895e+00 0 0 4.568908e+00 4.539462e+00 4.582991e+00 
2 15 4.149099e+00 0 0 3.627455e+00 3.590569e+00 3.844215e+00 
3 22 4.193133e+00 0 0 3.722754e+00 3.394053e+00 4.049692e+00 
4 29 3.456608e+00 0 0 2.854829e+00 2.671307e+00 3.166019e+00 
5 36 2.559980e+00 0 0 1.983434e+00 1.870445e+00 2.184483e+00 
6 43 2.236887e+00 0 0 1.648489e+00 1.567885e+00 1.773824e+00 
7 50 1.890301e+00 0 0 1.334073e+00 1.260533e+00 1.395700e+00 
8 57 1.699715e+00 0 0 1.145515e+00 1.103665e+00 1.185121e+00 
9 64 1.365725e+00 0 0 8.726313e-01 8.270248e-01 8.857042e-01 
10 71 1.095343e+00 0 0 6.569833e-01 6.312221e-01 6.703299e-01 
11 78 9.792307e-01 0 0 5.619228e-01 5.333758e-01 5.838028e-01 
12 85 1.050955e+00 0 0 5.647733e-01 5.614636e-01 6.688591e-01 
13 92 1.136675e+00 0 0 6.756394e-01 5.998696e-01 6.725600e-01 
14 99 1.093194e+00 0 0 6.607582e-01 5.442944e-01 6.004360e-01 
15 106 9.911058e-01 0 0 5.624749e-01 4.977003e-01 5.236168e-01 
16 113 1.139445e+00 0 0 6.555543e-01 5.466503e-01 6.754753e-01 
17 120 1.227936e+00 0 0 7.505805e-01 5.546947e-01 7.062341e-01 
18 127 1.168501e+00 0 0 7.440242e-01 4.903940e-01 7.129452e-01 
19 134 9.984829e-01 0 0 5.913516e-01 4.050050e-01 5.766120e-01 
20 141 8.210827e-01 0 0 4.548901e-01 3.083993e-01 4.726610e-01 
21 148 8.582244e-01 0 0 4.475017e-01 3.469605e-01 4.795016e-01 
22 155 7.027537e-01 0 0 3.458828e-01 2.829188e-01 3.771205e-01 
23 162 7.172939e-01 0 0 3.260011e-01 2.709193e-01 4.263112e-01 
24 169 9.376361e-01 0 0 4.040632e-01 3.652865e-01 7.148765e-01 
25 176 9.094990e-01 0 0 3.817696e-01 3.324752e-01 6.687240e-01 
26 183 9.455415e-01 0 0 3.683487e-01 3.732408e-01 6.909206e-01 
27 190 8.160002e-01 0 0 2.954962e-01 3.065885e-01 5.684335e-01 
28 197 7.066818e-01 0 0 2.479790e-01 2.481162e-01 4.582979e-01 
29 204 6.510339e-01 0 0 2.140818e-01 2.177746e-01 4.104348e-01 
30 211 5.807025e-01 0 0 1.778913e-01 1.799035e-01 3.488484e-01 
31 218 6.051676e-01 0 0 1.728214e-01 1.918037e-01 3.980255e-01 
32 225 8.216515e-01 0 0 2.230289e-01 2.951405e-01 7.503907e-01 
33 232 7.718585e-01 0 0 2.068960e-01 2.642681e-01 6.808133e-01 
34 239 7.197817e-01 0 0 1.797432e-01 2.450932e-01 5.899220e-01 
35 246 6.860207e-01 0 0 1.716676e-01 2.200248e-01 5.566194e-01 
36 253 7.342794e-01 0 0 1.734528e-01 2.695598e-01 5.700856e-01 
37 260 7.821359e-01 0 0 1.748323e-01 2.764567e-01 6.724941e-01 
38 267 6.737167e-01 0 0 1.399680e-01 2.216161e-01 5.745788e-01 
39 274 6.755149e-01 0 0 1.377440e-01 2.385032e-01 6.012392e-01 
40 281 5.379267e-01 0 0 1.026438e-01 1.762584e-01 4.472738e-01 
41 288 5.610867e-01 0 0 1.127253e-01 1.727214e-01 4.394094e-01 
42 295 4.850062e-01 0 0 9.144266e-02 1.453425e-01 3.560611e-01 
43 302 4.268486e-01 0 0 8.138025e-02 1.196424e-01 2.977815e-01 
44 309 3.174970e-01 0 0 5.643186e-02 8.323911e-02 2.059075e-01 
45 316 2.906672e-01 0 0 4.909869e-02 7.591471e-02 1.751043e-01 
46 323 2.795600e-01 0 0 4.865865e-02 7.189050e-02 1.716639e-01 
47 330 2.302666e-01 0 0 3.753177e-02 5.491995e-02 1.311554e-01 
48 337 2.132206e-01 0 0 3.346371e-02 4.877108e-02 1.122800e-01 
49 344 2.119360e-01 0 0 3.281804e-02 4.546669e-02 1.049771e-01 
50 351 1.652538e-01 0 0 2.392515e-02 3.277802e-02 7.710751e-02 
51 358 1.234017e-01 0 0 1.657746e-02 2.265165e-02 5.345614e-02 
52 365 1.084361e-01 0 0 1.384029e-02 1.931238e-02 4.378834e-02 
53 372 9.617804e-02 0 0 1.156061e-02 1.659224e-02 3.628984e-02 
54 379 7.687062e-02 0 0 8.675669e-03 1.228822e-02 2.719072e-02 
55 386 6.366489e-02 0 0 6.751032e-03 9.406126e-03 2.095124e-02 
56 393 5.249973e-02 0 0 5.282821e-03 7.326857e-03 1.602733e-02 
57 400 4.338087e-02 0 0 4.045365e-03 5.747737e-03 1.237089e-02 
58 407 3.977427e-02 0 0 3.609262e-03 4.982045e-03 1.063394e-02 
59 414 3.811413e-02 0 0 3.315341e-03 4.647494e-03 1.082048e-02 
60 421 2.934395e-02 0 0 2.392245e-03 3.312276e-03 7.767228e-03 
61 428 2.193621e-02 0 0 1.662238e-03 2.312376e-03 5.374749e-03 
62 435 2.258728e-02 0 0 1.596273e-03 2.200739e-03 5.717894e-03 
63 442 2.427485e-02 0 0 1.730304e-03 2.325528e-03 5.700285e-03 
64 449 2.497834e-02 0 0 1.742673e-03 2.220869e-03 6.208204e-03 
65 456 2.252519e-02 0 0 1.502851e-03 2.018219e-03 5.424860e-03 
66 463 2.422045e-02 0 0 1.504461e-03 2.154590e-03 5.648202e-03 
67 470 1.946609e-02 0 0 1.138058e-03 1.641063e-03 4.222010e-03 
68 477 1.906816e-02 0 0 1.099023e-03 1.576399e-03 3.864385e-03 
69 484 1.597665e-02 0 0 8.979892e-04 1.292121e-03 2.994125e-03 
70 491 1.350283e-02 0 0 7.028670e-04 1.055054e-03 2.342509e-03 
71 498 1.082000e-02 0 0 5.243181e-04 7.968044e-04 1.769327e-03 
72 505 8.433615e-03 0 0 3.837390e-04 5.811781e-04 1.284984e-03 
73 512 7.191722e-03 0 0 3.150289e-04 4.648491e-04 1.049359e-03 
74 519 6.800482e-03 0 0 2.792177e-04 4.317167e-04 9.470097e-04 
75 526 5.881852e-03 0 0 2.234223e-04 3.710633e-04 7.597094e-04 
76 533 4.402543e-03 0 0 1.547033e-04 2.574383e-04 5.287353e-04 
77 540 3.883555e-03 0 0 1.274309e-04 2.134613e-04 4.606878e-04 
