%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=212616, 2014/06/24 16:47:19.17)
1 8 4.858895e+00 9.511493e-01 9.232269e-01 9.232269e-01 9.432184e-01 9.511493e-01 
2 15 4.149099e+00 9.316533e-01 8.543249e-01 8.543249e-01 8.796793e-01 9.316533e-01 
3 22 4.193133e+00 1.034207e+00 7.898811e-01 7.898811e-01 8.262346e-01 1.034207e+00 
4 29 3.456608e+00 9.773927e-01 7.423072e-01 7.423072e-01 7.822858e-01 9.773927e-01 
5 36 2.559980e+00 9.047317e-01 7.037472e-01 7.037472e-01 7.406043e-01 9.047317e-01 
6 43 2.236887e+00 8.403790e-01 6.808842e-01 6.808842e-01 7.024159e-01 8.403790e-01 
7 50 1.890301e+00 7.890718e-01 6.468547e-01 6.468547e-01 6.684751e-01 7.890718e-01 
8 57 1.699715e+00 7.419519e-01 6.117429e-01 6.117429e-01 6.612523e-01 7.419519e-01 
9 64 1.365725e+00 7.003585e-01 5.701514e-01 5.701514e-01 6.164138e-01 7.003585e-01 
10 71 1.095343e+00 6.597294e-01 5.291292e-01 5.291292e-01 5.925824e-01 6.597294e-01 
11 78 9.792307e-01 6.579113e-01 4.933267e-01 4.933267e-01 5.524469e-01 6.579113e-01 
12 85 1.050955e+00 6.744775e-01 5.106902e-01 5.106902e-01 5.133423e-01 6.744775e-01 
13 92 1.136675e+00 6.431061e-01 4.756046e-01 4.756046e-01 5.849218e-01 6.431061e-01 
14 99 1.093194e+00 6.361157e-01 4.605569e-01 4.605569e-01 5.460330e-01 6.361157e-01 
15 106 9.911058e-01 5.976506e-01 4.751938e-01 4.751938e-01 5.199763e-01 5.976506e-01 
16 113 1.139445e+00 6.268433e-01 4.631483e-01 4.631483e-01 5.524024e-01 6.268433e-01 
17 120 1.227936e+00 6.689486e-01 4.357782e-01 4.357782e-01 5.206538e-01 6.689486e-01 
18 127 1.168501e+00 7.422539e-01 4.130218e-01 4.130218e-01 4.819733e-01 7.422539e-01 
19 134 9.984829e-01 6.969816e-01 3.996727e-01 3.996727e-01 4.508425e-01 6.969816e-01 
20 141 8.210827e-01 6.757299e-01 3.701565e-01 3.701565e-01 4.309971e-01 6.757299e-01 
21 148 8.582244e-01 6.323623e-01 3.782064e-01 3.782064e-01 4.522888e-01 6.323623e-01 
22 155 7.027537e-01 5.874335e-01 3.681280e-01 3.681280e-01 4.601054e-01 5.874335e-01 
23 162 7.172939e-01 6.170297e-01 3.445258e-01 3.445258e-01 4.505787e-01 6.170297e-01 
24 169 9.376361e-01 7.966919e-01 3.226515e-01 3.226515e-01 4.242062e-01 7.966919e-01 
