%  columns="iteration, evaluation, void, void, void, xmean" (startseed=212616, 2014/06/24 16:47:19.17)
0 1 0 0 0 -9.015478e-01 -9.291538e-01 -4.833921e-01 
1 8 0 0 0 1.326263e+00 -2.570788e+00 -3.556572e-01 
2 15 0 0 0 1.675196e+00 -1.870615e+00 2.340233e+00 
3 22 0 0 0 -1.845005e+00 -8.938331e-01 -2.290900e+00 
4 29 0 0 0 -1.188096e-01 2.641053e-01 1.698703e-01 
5 36 0 0 0 1.176722e-01 -6.518408e-01 2.002921e-01 
6 43 0 0 0 9.495349e-01 3.586467e-01 -1.503555e-01 
7 50 0 0 0 -3.679462e-02 7.390259e-01 -2.020352e-01 
8 57 0 0 0 6.523973e-01 1.272633e+00 -5.521955e-01 
9 64 0 0 0 4.970433e-03 1.022366e+00 -6.307435e-01 
10 71 0 0 0 2.578280e-01 1.190758e+00 -8.185202e-01 
11 78 0 0 0 -8.320869e-02 8.862202e-01 -1.136682e+00 
12 85 0 0 0 6.875307e-02 5.895853e-01 -1.650972e+00 
13 92 0 0 0 7.151984e-01 3.909461e-01 -1.347972e+00 
14 99 0 0 0 1.011898e+00 7.035336e-01 -1.212515e+00 
15 106 0 0 0 7.100689e-01 3.429294e-01 -9.443790e-01 
16 113 0 0 0 2.514865e-01 6.295906e-01 -3.707965e-01 
17 120 0 0 0 -2.699544e-01 6.256611e-01 -2.642011e-01 
18 127 0 0 0 7.236036e-01 6.495604e-01 -1.195311e+00 
19 134 0 0 0 4.092566e-01 9.226341e-01 -9.259302e-01 
20 141 0 0 0 5.774245e-01 8.272162e-01 -1.193905e+00 
21 148 0 0 0 3.896570e-01 1.127078e+00 -1.377143e+00 
22 155 0 0 0 4.042931e-01 7.845201e-01 -1.194586e+00 
23 162 0 0 0 4.195514e-01 9.149552e-01 -1.664324e+00 
24 169 0 0 0 5.455904e-01 1.142509e+00 -2.290099e+00 
25 176 0 0 0 7.458950e-01 1.021166e+00 -2.278214e+00 
26 183 0 0 0 7.138210e-01 1.381368e+00 -2.616690e+00 
27 190 0 0 0 6.569390e-01 1.294494e+00 -2.709173e+00 
28 197 0 0 0 5.012807e-01 1.190132e+00 -2.579496e+00 
29 204 0 0 0 5.345596e-01 1.320956e+00 -2.335768e+00 
30 211 0 0 0 5.989302e-01 1.300807e+00 -2.216036e+00 
31 218 0 0 0 6.194730e-01 1.146005e+00 -1.897285e+00 
32 225 0 0 0 5.308842e-01 9.569136e-01 -1.225408e+00 
33 232 0 0 0 7.046430e-01 1.006227e+00 -1.991291e+00 
34 239 0 0 0 6.267717e-01 8.601176e-01 -1.776647e+00 
35 246 0 0 0 4.871580e-01 8.632271e-01 -1.370291e+00 
36 253 0 0 0 5.591268e-01 1.179435e+00 -1.690878e+00 
37 260 0 0 0 5.018085e-01 9.788968e-01 -9.612609e-01 
38 267 0 0 0 5.293191e-01 9.798138e-01 -1.645430e+00 
39 274 0 0 0 6.127965e-01 1.239443e+00 -2.110787e+00 
40 281 0 0 0 6.190165e-01 1.162255e+00 -1.916203e+00 
41 288 0 0 0 7.160109e-01 1.090843e+00 -2.060853e+00 
42 295 0 0 0 7.029638e-01 1.221425e+00 -2.127899e+00 
43 302 0 0 0 6.148915e-01 1.176040e+00 -1.918563e+00 
44 309 0 0 0 6.361569e-01 1.162829e+00 -1.960038e+00 
45 316 0 0 0 6.477738e-01 1.114536e+00 -1.988204e+00 
46 323 0 0 0 6.010165e-01 1.078308e+00 -1.830846e+00 
47 330 0 0 0 6.020581e-01 1.092891e+00 -1.881482e+00 
48 337 0 0 0 6.280800e-01 1.066514e+00 -1.897252e+00 
49 344 0 0 0 5.981551e-01 1.079771e+00 -1.925246e+00 
50 351 0 0 0 6.014958e-01 1.078297e+00 -1.880197e+00 
51 358 0 0 0 6.010373e-01 1.075756e+00 -1.878675e+00 
52 365 0 0 0 5.958294e-01 1.089210e+00 -1.883242e+00 
53 372 0 0 0 6.014183e-01 1.096612e+00 -1.887811e+00 
54 379 0 0 0 6.001647e-01 1.091263e+00 -1.875265e+00 
55 386 0 0 0 6.029267e-01 1.091928e+00 -1.875332e+00 
56 393 0 0 0 5.991520e-01 1.088506e+00 -1.873177e+00 
57 400 0 0 0 5.994788e-01 1.086213e+00 -1.872902e+00 
58 407 0 0 0 5.972652e-01 1.089451e+00 -1.876233e+00 
59 414 0 0 0 5.965647e-01 1.085664e+00 -1.863744e+00 
60 421 0 0 0 5.980895e-01 1.086442e+00 -1.868913e+00 
61 428 0 0 0 5.976075e-01 1.086767e+00 -1.869562e+00 
62 435 0 0 0 5.979071e-01 1.086562e+00 -1.874345e+00 
63 442 0 0 0 5.965217e-01 1.085096e+00 -1.872629e+00 
64 449 0 0 0 5.981212e-01 1.085666e+00 -1.878138e+00 
65 456 0 0 0 5.971401e-01 1.084020e+00 -1.872840e+00 
66 463 0 0 0 5.975855e-01 1.083035e+00 -1.876921e+00 
67 470 0 0 0 5.969453e-01 1.084416e+00 -1.874626e+00 
68 477 0 0 0 5.963140e-01 1.083174e+00 -1.875315e+00 
69 484 0 0 0 5.972407e-01 1.084419e+00 -1.875344e+00 
70 491 0 0 0 5.970841e-01 1.084896e+00 -1.875556e+00 
71 498 0 0 0 5.970880e-01 1.084467e+00 -1.874611e+00 
72 505 0 0 0 5.972295e-01 1.084699e+00 -1.875269e+00 
73 512 0 0 0 5.974085e-01 1.084824e+00 -1.875722e+00 
74 519 0 0 0 5.972690e-01 1.084447e+00 -1.876037e+00 
75 526 0 0 0 5.972930e-01 1.084856e+00 -1.876001e+00 
76 533 0 0 0 5.972945e-01 1.084776e+00 -1.875811e+00 
77 540 0 0 0 5.972942e-01 1.084697e+00 -1.875497e+00 
78 547 0 0 0 5.972539e-01 1.084611e+00 -1.875371e+00 
79 554 0 0 0 5.973326e-01 1.084594e+00 -1.875370e+00 
80 561 0 0 0 5.973140e-01 1.084540e+00 -1.875478e+00 
81 568 0 0 0 5.974053e-01 1.084608e+00 -1.875855e+00 
82 575 0 0 0 5.974063e-01 1.084661e+00 -1.875912e+00 
83 582 0 0 0 5.973754e-01 1.084564e+00 -1.875658e+00 
84 589 0 0 0 5.973807e-01 1.084681e+00 -1.875652e+00 
85 596 0 0 0 5.973681e-01 1.084618e+00 -1.875639e+00 
86 603 0 0 0 5.973688e-01 1.084611e+00 -1.875675e+00 
87 610 0 0 0 5.973602e-01 1.084607e+00 -1.875709e+00 
88 617 0 0 0 5.973943e-01 1.084659e+00 -1.875812e+00 
89 624 0 0 0 5.973674e-01 1.084632e+00 -1.875733e+00 
90 631 0 0 0 5.973841e-01 1.084650e+00 -1.875814e+00 
91 638 0 0 0 5.973820e-01 1.084649e+00 -1.875778e+00 
92 645 0 0 0 5.973829e-01 1.084648e+00 -1.875772e+00 
93 652 0 0 0 5.973889e-01 1.084648e+00 -1.875778e+00 
94 659 0 0 0 5.973838e-01 1.084648e+00 -1.875781e+00 
