%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=212616, 2014/06/24 16:47:19.17)
67 470 -1.407097832071452964e-07 0 0 5.970353e-01 1.083640e+00 -1.874727e+00 
68 477 -1.407089817850925811e-07 0 0 5.966282e-01 1.083726e+00 -1.874641e+00 
69 484 -1.407107107508702252e-07 0 0 5.977346e-01 1.084940e+00 -1.875181e+00 
70 491 -1.407103345042767916e-07 0 0 5.969331e-01 1.084885e+00 -1.875085e+00 
71 498 -1.407098989037493151e-07 0 0 5.973625e-01 1.083934e+00 -1.874092e+00 
72 505 -1.407113510828546697e-07 0 0 5.973735e-01 1.084848e+00 -1.875128e+00 
73 512 -1.407115686996636050e-07 0 0 5.974198e-01 1.084653e+00 -1.876083e+00 
74 519 -1.407112821955693054e-07 0 0 5.971694e-01 1.084519e+00 -1.876094e+00 
75 526 -1.407112725078694433e-07 0 0 5.973294e-01 1.085008e+00 -1.875912e+00 
76 533 -1.407115514284249589e-07 0 0 5.973408e-01 1.084698e+00 -1.876004e+00 
77 540 -1.407114675176729159e-07 0 0 5.972828e-01 1.084767e+00 -1.875399e+00 
78 547 -1.407115301891018380e-07 0 0 5.972889e-01 1.084655e+00 -1.875391e+00 
79 554 -1.407115216939769847e-07 0 0 5.973207e-01 1.084691e+00 -1.875333e+00 
80 561 -1.407115622833116054e-07 0 0 5.973383e-01 1.084542e+00 -1.875492e+00 
81 568 -1.407115845581892026e-07 0 0 5.974362e-01 1.084668e+00 -1.875943e+00 
82 575 -1.407115810956618746e-07 0 0 5.973498e-01 1.084589e+00 -1.875846e+00 
83 582 -1.407115934470560244e-07 0 0 5.973682e-01 1.084616e+00 -1.875714e+00 
84 589 -1.407115838779778855e-07 0 0 5.973596e-01 1.084655e+00 -1.875581e+00 
85 596 -1.407115907652117000e-07 0 0 5.973624e-01 1.084629e+00 -1.875642e+00 
86 603 -1.407115915570555009e-07 0 0 5.973618e-01 1.084610e+00 -1.875681e+00 
87 610 -1.407115907959365761e-07 0 0 5.973677e-01 1.084596e+00 -1.875749e+00 
88 617 -1.407115950415440904e-07 0 0 5.974065e-01 1.084655e+00 -1.875813e+00 
89 624 -1.407115949096832157e-07 0 0 5.973731e-01 1.084627e+00 -1.875762e+00 
90 631 -1.407115941345190817e-07 0 0 5.973753e-01 1.084644e+00 -1.875825e+00 
91 638 -1.407115959784023935e-07 0 0 5.973898e-01 1.084665e+00 -1.875782e+00 
92 645 -1.407115958903267959e-07 0 0 5.973839e-01 1.084643e+00 -1.875798e+00 
93 652 -1.407115962202926098e-07 0 0 5.973916e-01 1.084647e+00 -1.875775e+00 
94 659 -1.407115961104160253e-07 0 0 5.973836e-01 1.084655e+00 -1.875784e+00 
